filename,width,height,class,xmin,ymin,xmax,ymax
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,320,487,325,494
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,328,494,334,503
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,212,436,218,444
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,242,510,248,517
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,306,380,313,389
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,246,211,257,229
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,273,272,285,283
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,290,255,302,268
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,285,413,293,420
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,332,599,338,606
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,296,570,301,577
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,236,592,239,596
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,279,606,282,610
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,253,607,255,609
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,255,603,258,606
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,251,588,254,591
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,246,580,249,584
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,256,594,259,598
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,261,571,264,575
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,217,301,223,308
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,201,382,206,388
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,235,337,239,342
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,257,368,261,373
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,236,386,239,390
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,233,382,237,388
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,264,345,268,350
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,300,365,305,371
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,278,354,283,360
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,296,377,300,382
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,283,490,286,494
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,283,496,286,500
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,292,523,296,528
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,297,531,301,536
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,284,528,288,533
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,260,537,264,541
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,208,519,217,529
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,190,476,194,481
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,168,427,183,448
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,289,476,291,479
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,286,476,289,479
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,281,528,283,531
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,248,508,251,511
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,241,504,244,508
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,267,515,270,519
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,269,511,272,515
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,230,488,233,492
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,226,513,229,516
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,234,516,236,519
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,232,521,234,524
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,230,520,232,523
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,235,505,238,509
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,212,491,214,494
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,211,497,213,499
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,211,502,213,505
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,206,489,208,492
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,228,491,230,493
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,224,476,226,478
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,208,461,211,464
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,211,470,213,473
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,190,486,199,498
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,hyperpigmentation - scars,201,500,209,511
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,183,549,186,552
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,223,419,226,422
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,217,419,220,422
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,217,423,219,426
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,218,413,219,415
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,229,460,230,462
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,224,484,227,488
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,210,388,212,391
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,250,440,253,444
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,243,441,246,444
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,231,422,234,425
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,223,435,226,438
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,228,416,230,419
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,231,463,234,466
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,254,412,257,415
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,238,416,241,419
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,239,425,242,428
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,203,349,206,353
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,193,351,196,354
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,260,444,263,448
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,282,474,285,478
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,255,510,258,513
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,papules,311,436,316,443
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,292,496,295,500
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,299,482,303,487
686ec1_111b28c005684114983b0adb46d4f83a-mv2_jpg.rf.9abfb7bd3d9eb56f55de303a42a4574b.jpg,640,640,comedones,246,381,249,384
IMG_8510_jpeg_jpg.rf.92d0c60ea01a57c8998fb8b0fe82f81c.jpg,640,640,papules,487,438,491,443
IMG_8510_jpeg_jpg.rf.92d0c60ea01a57c8998fb8b0fe82f81c.jpg,640,640,pustules,424,443,434,453
IMG_8510_jpeg_jpg.rf.92d0c60ea01a57c8998fb8b0fe82f81c.jpg,640,640,hyperpigmentation - scars,467,451,478,461
IMG_8510_jpeg_jpg.rf.92d0c60ea01a57c8998fb8b0fe82f81c.jpg,640,640,papules,427,455,436,463
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,pustules,101,291,137,319
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,pustules,184,249,212,265
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,134,249,153,264
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,pustules,165,299,202,318
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,122,258,147,272
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,326,309,347,325
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,comedones,38,237,57,250
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,219,267,249,283
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,279,211,300,224
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,221,171,249,189
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,238,193,268,212
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,296,250,330,267
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,279,223,316,240
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,352,252,376,265
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,325,245,347,256
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,221,238,238,247
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,240,247,263,260
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,291,358,308,369
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,123,212,151,227
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,98,249,112,259
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,218,300,236,313
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,261,305,280,320
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,338,329,349,338
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,351,351,371,364
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,hyperpigmentation - scars,249,288,264,299
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,121,233,144,248
inbound4462768506751987351_jpg.rf.99cbee05a70f70c747d7648f115b4ea1.jpg,640,640,papules,88,228,105,239
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,papules,412,403,423,414
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,467,244,473,248
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,508,236,513,241
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,522,237,526,242
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,papules,419,352,425,359
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,papules,268,314,274,319
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,hyperpigmentation - scars,316,364,330,382
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,hyperpigmentation - scars,359,487,372,497
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,papules,434,485,438,488
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,455,499,458,502
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,473,484,476,487
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,502,501,505,505
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,501,484,504,487
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,496,485,500,488
image-20-_jpg.rf.98b284549850238e655b738f5608812c.jpg,640,640,comedones,525,497,528,500
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,85,82,93,88
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,162,73,169,79
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,149,117,154,121
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,134,127,139,131
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,180,64,184,68
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,162,94,167,98
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,213,73,218,77
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,320,124,325,128
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,265,222,271,227
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,287,216,294,221
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,302,239,308,244
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,284,228,289,233
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,330,230,334,234
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,362,210,368,215
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,380,228,385,232
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,285,318,296,328
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,257,350,272,362
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,208,341,222,350
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,373,340,381,350
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,208,400,216,407
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,212,393,219,399
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,254,416,260,422
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,234,462,243,468
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,62,245,67,250
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,52,267,55,270
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,56,256,59,259
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,57,265,61,269
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,113,263,116,267
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,20,322,23,325
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,13,328,16,332
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,34,333,38,336
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,46,338,50,341
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,45,334,49,337
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,36,322,39,325
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,30,323,33,326
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,26,324,30,327
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,27,321,31,324
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,37,326,40,329
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,36,330,39,333
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,41,331,44,333
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,55,335,58,337
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,52,332,55,335
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,43,325,47,329
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,48,326,51,328
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,31,311,35,314
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,7,325,10,328
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,16,327,19,329
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,21,329,24,331
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,99,359,103,364
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,papules,66,421,72,427
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,132,314,137,318
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,188,302,194,306
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,233,320,237,323
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,245,329,250,333
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,239,449,243,452
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,218,448,222,451
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,158,377,161,380
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,75,402,78,405
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,84,396,88,400
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,83,406,87,410
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,91,389,95,393
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,200,293,214,303
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,279,371,286,380
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,242,400,258,407
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,224,390,233,397
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,273,391,281,397
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,343,336,358,350
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,298,357,308,366
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,354,299,361,305
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,245,338,251,342
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,hyperpigmentation - scars,216,332,233,338
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,313,330,317,334
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,47,330,51,333
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,55,340,59,343
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,52,338,56,342
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,41,339,45,342
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,19,306,23,309
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,19,303,23,306
image-36-_jpg.rf.98f8371f64a27c004dd0cd47154f9b07.jpg,640,640,comedones,39,269,44,272
